pred_label,title,description,postDate
사회,"의료기기 디자인 기업 피노, 이탈리아 A' 디자인 어워드 실버 및 K-DESIGN...",피노(PINO) 관계자는 이번 수상에 대해 “항상 저희의 디자인을 믿고 함께 해 주신 파트너사와 고객사들의 신뢰가 있었기에 가능한 결과였다”라며 “단순한 외형을 넘어서는 디자인의 가치를 인정해준 거래처의...,2025-08-27 15:24:00
사회,"KERIS, 한국정책학회 ESG 혁신대상 지배구조 부문 최우수상","한국교육학술정보원(KERIS)은 한국정책학회가 주관하는 '제4회 한국 ESG(환경·사회·지배구조) 혁신정책 대상'에서 지배구조 부문 최우수상을 수상했다고 27일 밝혔다. 한국 ESG 혁신정책 대상은 환경, 사회, 지배구조의...",2025-08-27 17:40:00
사회,"NIA, '한국ESG혁신정책 대상' 지배구조 분야 대상 수상","한국지능정보사회진흥원(이하 NIA)은 지난 26일 (사)한국정책학회가 주관하는 ‘제4회 한국ESG혁신정책대상’에서 지배구조(거버넌스, Governance) 분야 대상을 수상했다고 밝혔다. 이번 수상은 세계 최초 디지털포용법...",2025-08-27 20:42:00
사회,수원남부소방서 김낙현 소방위 ‘화재조사 학술논문 발표대회’ 수상,학술상을 수상했다. /수원남부소방서 제공 김낙현 수원남부소방서 화재조사관이 ‘2025년 경기도 화재조사 학술논문 발표대회’에서 수상했다고 27일 밝혔다. 경기도소방학교 세미나실에서 전날 열린 ‘2025년 경기도...,2025-08-27 20:26:00
사회,"국립공주대 나유빈· 박주희·정유민팀, 농산업 실전역량강화 경진대회...",수상 기념 모습. 사진=국립공주대 제공 국립공주대학교(총장 임경호) 원예학과(학과장 허성)는... 최우수상(농림수산식품교육문화원장상)을 수상했다고 27일 밝혔다. 대회에서는 농업계학교 농산업 분야 우수 청년층...,2025-08-27 17:32:00
사회,"“죽음의 파도 속에서도…한국 선장 3명, IMO ‘바다의 의인상’ 수상”","의인상’을 수상하며, 한국 어업인의 헌신과 용기가 다시 한 번 세계 무대에 각인됐다. 수협중앙회는 26일, IMO가 올해 ‘바다의 의인상(IMO Award for Exceptional Bravery at Sea)’ 수상자로 국내 선장 3명을 선정했다고...",2025-08-27 17:38:00
사회,베어러블 '2025 에듀플러스 어워즈' 금상 수상,베어러블(대표 정수현)이 '2025 에듀플러스위크 미래교육박람회'에서 에듀플러스 어워즈 금상을 수상하며... 기준으로 수상 기업을 선정한다. 올해 어워즈는 △교육적 효과성 △혁신성과 미래지향성 △교사지원...,2025-08-27 17:40:00
사회,"사공정규 동국의대 정신건강의학과 교수, 체육인불자연합회 중앙회 감사...","사공 회장은 수상 소감에서 ""예상치 못한 상이라 더욱 뜻깊다""며 ""감사패는 저 개인이 아니라... 총무원장상을 수상한 바 있다.대구체육인불자연합회는 지난해 3월 창립돼 불자 체육인의 발굴과 육성, 장학 활동을...",2025-08-27 19:58:00
사회,"문경공고 밴드부 '마그네슘', 잡쇼 경진대회 최우수상 쾌거",문경공업고등학교(교장 박삼용) 밴드부 '마그네슘(MG)'이 지난 7월 9일부터 10일까지 열린 경상북도교육청 직업교육박람회 '잡쇼(Job Show) 경진대회'에서 최우수상을 수상하는 영예를 안았다. 밴드부 운영 첫해 거둔 성과라...,2025-08-27 17:48:00
사회,"캠코, 2025 한국 ESG 혁신정책 대상 사회 분야 '대상' 수상","분야 '대상'을 수상했다.  (사)한국정책학회가 주최하는 이 상은 2022년부터 지속가능한 ESG 경영을 통해... 정정훈 캠코 사장은 ""이번 대상 수상은 공공기관으로서 사회적 책임을 성실히 수행해 온 캠코의 노력이...",2025-08-27 17:54:00
사회,[글로벌D리포트] 넷플릭스·빌보드 점령한 '케데헌'…내년 아카데미상 ...,"뉴욕타임스 등 세계 유수의 언론들이 앞다퉈 케데헌 신드롬을 비중있게 다루는 가운데, 내년 미국 아카데미상의 수상 가능성까지 거론되고 있습니다. (취재: 김민표, 영상편집: 김종태, 제작: 디지털뉴스편집부)",2025-08-27 18:07:00
사회,도 적극행정 경진대회 최우수상에 '하얀양옥집',이번 대회는 1차 실무심사를 통과한 5건의 사례를 대상으로 온라인 도민 투표와 현장 발표심사를 거쳐 최종 수상작을 결정했다. 최우수상은 도 문화산업과의 '하얀양옥집' 사례가 차지했다. 도지사 관사로 사용되던...,2025-08-27 18:22:00
사회,"수원시, ‘애틀랜타 ITS 세계총회’ 지자체 공로상 수상",김현수 수원시 제1부시장이 참석해 수상했다. 명예의 전당 공로상은 세계 각 지역에서 ITS 발전에... 국가별 BoD(이사회)가 투표로 수상 지방자치단체를 선정한다. 2025 애틀랜타 ITS 세계총회는 ‘오늘의 실현...,2025-08-27 18:36:00
사회,"호원대 도서관, 한국교육학술정보원 최우수상 수상",호원대학교 인당도서관이 27일 교육부 2025 대학도서관 학술정보 공유·유통기여도 평가 시상식에서 B그룹 최우수기관으로 선정돼 한국교육학술정보원장상을 수상했다고 밝혔다. 한국교육학술정보원(KERIS)은 전국...,2025-08-27 18:36:00
사회,"‘2025년 건설의 날’(주)신성건설 이용호 대표 동탑산업훈장, (유)유림...","산업포장을 수상하는 영예를 안았다. 대한건설협회·전문건설협 전북자치도회는 27일, 서울 논현동... 장관상을 수상했다. 동탑산업훈장을 수훈한 (주)신성건설 이용호 대표는 35년간 국책사업의 성실시공으로 국가기반...",2025-08-27 18:46:00
사회,전문건설 장관상 수상,성지토건 박찬용 대표,2025-08-27 18:46:00
사회,전승일 서구의장 ‘지방의정봉사상’ 수상,지방의정봉사상’을 수상했다. 지방의정봉사상은 지방자치 발전과 지역사회에 기여한 모범적인 기초의회 의원에게 수여되는 상이다. 전 의장은 현장 중심의 활발한 의정활동과 주민 소통에 대한 공로를 인정받아 수상했...,2025-08-27 19:00:00
사회,전통주 향기 가득한 현장...'2025 우리술 품평회 수상작' 한자리에 모였...,"품평회 수상작들이 한자리에 모였다. 이번 행사는 전통주의 품질 향상과 해외 진출을 모색하기 위한 자리로... 전문가 평가와 국민 심사, 현장 검증 등을 거쳐 총 18개의 수상작이 선정됐으며, 이들 제품은 이날 상담회를...",2025-08-27 18:00:00
사회,"국립한밭대 이재현 교수, '제25회 국제정보디스플레이 대상' 장관상 수...",과학기술정보통신부장관상을 수상했다고 밝혔다. 이 상은 한국정보디스플레이학회에서 발간하는 국제학술지 'Journal of Information Display'의 2024년도 발표 논문들을 대상으로 학회 포상위원회에서 디스플레이...,2025-08-27 17:23:00
사회,"경과원, 심폐소생술 경진대회…최우수상에 이원종 과장·송재민 대리","심사 결과 최우수상 1팀, 우수상 1팀, 장려상 2팀이 수상의 영예를 안았다. 최우수상을 수상한 이원종 과장(기획조정실)과 송재민 대리(R&D지원팀)는 ""심폐소생술은 정확한 자세와 일정한 속도를 유지하는 것이...",2025-08-27 19:41:00
사회,"전북도, 적극행정 경진대회…‘하얀양옥집’ 최우수상",행정도 수상 27일 전북특별자치도청에서 노홍석 도 행정부지사가 2025년 하반기 적극행정 우수사례 경진대회 수상자들과 기념사진을 촬영하고 있다./사진=전북도. 전북특별자치도가 도민과 함께 만드는 적극행정을...,2025-08-27 16:26:00
사회,"한국환경공단,‘한국 ESG 혁신정책 대상’2년 연속 최우수상 수상 쾌거",▲(사진=한국환경공단 제공) 한국환경공단이 ‘한국 ESG 혁신정책 대상’에서 2년 연속 최우수상 수상하는 쾌거를 이뤘다. 한국환경공단이 26일 부산항 국제전시컨벤션센터에서 열린 한국정책학회 하계학술대회 ‘한국...,2025-08-27 16:42:00
사회,"BPA, 제4회 ESG혁신정책대상 최우수상 수상",사진=부산항만공사 제공 부산항만공사(BPA)가 지난 26일 한국정책학회가 주최한 '제4회 ESG혁신정책대상'에서 환경 부문 최우수상을 수상했다고 27일 밝혔다. 올해 4회째를 맞은 ESG혁신정책대상은 지속가능한 ESG경영을...,2025-08-27 16:30:00
사회,"경포중 이하은, 한민족통일문화제전 웹툰 부문 대통령상 수상","대통령상 수상자로 선정됐다. 이번 대회는 ‘한반도 평화통일 기반 조성’을 주제로 글짓기와 웹툰 및 포스터, 사진 분야에서 초등부, 중등부, 고등부, 대학·일반부로 나눠 수상자를 선정했다. 이하은양의 작품은 지역...",2025-08-27 23:05:00
사회,동서대 라이즈사업단 '2025 패션 솔버톤' 최우수·우수상 수상,동서대학교 라이즈사업단이 '2025 패션 솔버톤'(Fashion Solve-A-Thon)에서 최우수상과 우수상을 수상했다고 27일 밝혔다. 이번 대회는 패션산업의 현안 해결과 사회적 가치 실현 융복합 창업 아이템 발굴을 목표로 예선과...,2025-08-27 16:47:00
사회,"[위클리오늘] 고양시, '2025 경기도 성인문해교육 시화전' 20명 수상","고양특례시는'2025년 경기도 성인문해교육 시화전'에서 총 20명의 성인문해 학습자가 수상하는 성과를... 고양시에서는 높빛희망학교의 고*경 어르신이 '오십 년을 품었던 꿈'으로 시화 부문 최우수상을 수상했으며, 이...",2025-08-27 16:52:00
사회,"시흥시, 경기도 적극행정 경진대회 ‘최우수상’ 수상","학교급식 예비식 기부사업, 환경·복지 동시 해결 성과 인정 경기 시흥시(시장 임병택)가 지난 25일 경기아트센터 컨벤션홀에서 열린 ‘2025년 경기도 적극행정 우수사례 경진대회’에서 최우수상을 받았다. 경진대회는...",2025-08-27 16:28:00
사회,"이용호 신성건설 대표, 건설의 날 '동탑산업훈장' 수상","수상했다. 또 대한전문건설협회 전북도회장인 임근홍 (유)유림건설 대표가 산업포장을 받았으며, (유)강호건설 배문식 대표와 (유)석영건설 이성모 대표, 박찬용 (유)성지토건 대표 등 3명은 국토교통부장관상을 수상하는...",2025-08-27 16:40:00
사회,[교육소식]공주대 원예학과 '농산업 실전 역량' 최우수상 등,이씨는 캠프 기간 동안의 학습 내용을 꼼꼼하게 정리하고 기록 '우수 테크노트 상'까지 받았다. ◇공주대 양의준씨 대한의료정보학회장상 수상 국립공주대학교는 보건행정학과 4학년 양의준씨가...,2025-08-27 16:54:00
사회,"중부발전, ESG혁신정책대상 수상","한국중부발전은 26일 부산항국제전시컨벤션센터에서 열린 '한국ESG혁신정책대상'시상식에서 ESG대상을 수상... 이영조 중부발전 사장은 ""이번 수상은 디지털 신기술을 적용한 통합 교육 플랫폼을 활용해 회사의 안전...",2025-08-27 16:14:00
사회,"남양주시, 3년 연속 ‘경기도 적극행정 우수사례’ 수상","경기 남양주시(시장 주광덕)는 경기아트센터 컨벤션홀에서 개최된 ‘2025년 경기도 적극행정 우수사례 경진대회’에서 우수상(경기도지사상)을 수상해 2023년, 2024년에 이어 3년 연속 수상했다고 27일 밝혔다. 이번...",2025-08-27 21:59:00
사회,"서천군, 2025년 충청남도 적극행정 우수사례 경진대회 최우수상 수상","서천군이 2025년 충청남도 적극행정 우수사례 경진대회에서 최우수상을 수상했다. 충남도가 주관한 이번 경진대회는 적극행정 성과의 공유·확산을 위해 마련됐으며, 도내 시·군과 도 본청에서 제출한 총 23개 사례가...",2025-08-27 21:24:00
사회,[제7회 AI정부혁신 콘퍼런스]행안부 장관상에 신창섭 투이컨설팅 상무…...,"상무가 수상했다. PMO공로상은 이경행 한국PMO사회적협동조합 이사가 수상 영애를 안았다. 수상자는 정부정보화협의회,공공발주자협의회,한국피엠오협회와 외부전문가 등이 공동으로 엄격한 심사를 거쳐 선정됐다....",2025-08-27 17:01:00
사회,"콘진원, ‘디지털정부 혁신 유공’ 장관 표창 수상","한국콘텐츠진흥원(원장직무대행 유현석, 이하 콘진원)은 지난 1일, 행정안전부 주관 ‘2025년 디지털정부 혁신 유공’ 장관 표창을 수상했다고 27일 밝혔다. 이번 상은 디지털정부 혁신에 기여한 기관을 발굴해 표창하고...",2025-08-27 17:06:00
사회,"'이태원참사' 용산구에 안전관리 대상…서울시, 뒤늦게 수상 취소","대상을 수상한 것을 두고 비판이 일자 시가 뒤늦게 수상을 취소했다. 앞서 용산구는 지난 25일 보도자료를 통해 ""지난 22일 서울역사박물관에서 열린 2025년 지역축제 안전관리 우수사례 경진대회에서 대상(1등)을 수상했다...",2025-08-27 22:26:00
IT과학,AI 서비스로 주차난 해결…멋쟁이사자처럼 해커톤 대상 수상,"최우수상은 수산물 경매 과정을 디지털화 한 서비스 ‘어울림’을 개발한 한동대학교 ‘모범택시’ 팀이 탔고, 우수상에는 안산 지역 외국인 이주민들의 의료서비스 이용을 지원하는 ‘메디메이트’의 한양대학교...",2025-08-27 23:41:00
IT과학,"윤영상 교수, ‘전북특별자치도 과학기술인대상’ 수상",윤영상 전북대 화학공학부 교수가 ‘제5회 전북특별자치도 과학기술인대상’을 수상했다. 이 상은 지역 과학기술인을 우대하고 과학기술 혁신활동을 촉진하기 위해 매년 시상하고 있다. 27일 전북대에 따르면 윤...,2025-08-27 18:46:00
IT과학,"가스공사, 생물다양성 보전 앞장…'ESG 혁신정책대상' 수상도","우수상을 수상해 친환경 경영 성과를 공식적으로 인정받았다. 큰바늘꽃은 바늘꽃과에 속하는 여러해살이풀로, 경북·강원 일부 하천과 계곡 주변에만 자생한다. 서식지 파괴로 개체 수가 급감해 2012년 멸종위기...",2025-08-27 16:30:00
IT과학,"바이브컴퍼니, ‘제19회 대한민국 기상산업대상’ 기상청장상 수상",기상청장상을 수상했다. 기상산업대상은 기상정보 활용과 산업 발전에 기여한... 최종 수상 기업이 확정됐다. 바이브컴퍼니는 도시 단위 고해상도(10~25m 격자) 3D 기상...,2025-08-27 17:17:00
