pred_label,title,description,postDate
사회,"울산항만공사, 공공 서비스디자인 대회 ‘국무총리상’ 수상",사진/울산항만공사 울산항만공사(UPA)가 추진한 '커넥팅 더 로컬(Connecting the Local)' 프로젝트가 2025년 공공 서비스디자인 성과 공유 대회에서 국무총리상을 받았다. 행정안전부와 한국디자인진흥원이 공동 주최한...,2025-09-03 10:04:00
사회,"""항상 사회에 기여할 수 있도록 노력""","충남 홍성군이 지난달 12일 광천읍 (주)산들푸드 양민석(45) 대표에게 표창을 수여했다. ""평소 투철한 사명감과... ""상을 받으려 한 것이 아닌데…, 좋게 봐주셔서 표창을 주신 것 같아 감사하다"" 봉사활동을 하게 된 계기가...",2025-09-03 15:17:00
사회,'한글문화도시 세종' 매력 전국에 알린다,유공 표창도 받아 ［충북일보］ 세종시가 문화도시 박람회에서 '한글문화도시 세종'의 매력을 전국에 알린다. 시는 박람회에서 전국 최초이자 유일한 한글문화도시로 문체부 장관 유공 표창을 받는다. 시는 오는...,2025-09-03 14:48:00
사회,‘제6회 푸른 하늘의 날’ 기념식…유공자 표창 이어 토론회 등 부대행...,황병한 켄텍 대표이사를 비롯해 한국기계전기전자시험연구원(단체) 및 전원혁 환경부 통합허가제도과장이 대통령 표창을 받는다. 송상석 녹색교통운동 정책위원장 및 임현정 삼성전자 그룹장은 국무총리 표창...,2025-09-03 12:02:00
사회,"경기도, '기술장인' 행사 첫 개최...숙련기술자의 날 기념 유공자 11명 ...",도에 따르면 행사에서 숙련기술자 양성에 기여한 지도교사 등 유공자 11명에게 도지사 표창·상장을 전달했다. 기능경기대회에서 두각을 나타낸 숙련기술자 육성 우수기관 5곳에 지원금 1천만원씩 지급했다. 정두석 도...,2025-09-03 15:52:00
사회,"계명대 이윤석 교수, 보건복지부 장관 표창",장관 표창을 받았다. 이 교수는 대통령직속 정책기획위원과 저출산고령사회위원회를 거쳐 다년간 보건복지부 산하 공공기관 경영평가단 단장으로 활동하며 공공기관의 성과 제고와 효율화에 힘써왔다. 또한 외교부...,2025-09-03 16:02:00
사회,"동반성장혁신허브기업 ㈜광양테크 천종수 대표, 대통령 표창 수상","사진=동반성장혁신허브기업 ㈜광양테크 천종수 대표, 대통령 표창 수상(박태훈 한국산업인력공단... 대통령 표창을 받았다고 3일 밝혔다. 천 대표의 이번 수상은 근로자의 능력개발을 장려하고, 지역 대학과의 산학협력을...",2025-09-03 18:50:00
사회,"안양시, 사회복지의 날 기념식 및 복지인 한마당 개최","사회복지사업 윤리 선언문 낭독, 사회복지 유공자 47명 표창 경기 안양시(시장 최대호)가 사회복지의 날(9월... 2부에서는 사회복지사업 윤리 선언문 낭독과 함께 복지증진을 위해 헌신한 사회복지 유공자 47명에게 표창장...",2025-09-03 18:14:00
사회,"최학범 경남도의회 의장, 제29회 노인의 날 기념식 참석",최학범 의장은 노인복지에 기여하고 사회적 귀감이 되는 모범노인 4명에게 의장 표창을 수여하고 축사를 통해 “어르신들께서 걸어오신 땀과 열정의 세월이 오늘의 대한민국과 경남의 번영을 이룩한 주춧돌이 됐다”며...,2025-09-03 17:02:00
사회,"에스알, 공공서비스디자인 행정안전부 장관상 수상",장관상을 수상했다. ▲1일 정부세종청사 민원동에서 열린 2025년 공공서비스디자인 성과공유대회. 에스알은 ‘고속철도 SRT 서비스를 리디자인(re-design하다)’ 과제가 우수과제에 선정돼 행정안전부 장관상을 수상했다....,2025-09-03 12:44:00
사회,"이금재 맘스커리어 대표, '서울시 성평등상' 최우수상 수상","이금재 맘스커리어 대표는 ""서울시 성평등상 최우수상을 받게 되어 매우 뜻깊고 영광스럽다""라며 ""이번 수상은 맘스커리어와 함께 걸어온 동료, 독자, 파트너 모두에게 주신 상""이라고 말했다. 이어 ""앞으로도 여성과...",2025-09-03 18:04:00
사회,"두원공과대학교 미디어문예창작과 노은희 교수, 제1회 시산연농문학상...",두원공과대학교는 미디어문예창작과 노은희 교수가 '친애하는 동무들' 제1회 시산연농문학상(사단법인 시산연농문학회 주관)을 수상했다고 3일 밝혔다. 수상작 친애하는 동무들은 북한 지하교회의 삶과 신앙을...,2025-09-03 18:08:00
사회,"박영찬 충주 작은사랑 집수리봉사단 회장, 행정안전부 장관상 수상",［동양일보 윤규상 기자］ 박영찬 충주 작은사랑 집수리봉사단 회장이 2일 증평군립도서관에서 열린 자원봉사 우수사례 발표대회에서 대상(울림상)인 행정안전부 장관상을 수상했다. 도내 11개 시·군 자원봉사자들이...,2025-09-03 19:08:00
사회,'일하는 밥퍼' 도정혁신 '최우수상',경진대회' 수상자들이 기념촬영하고 있다. 충북도 내 노인과 지역사회 상생프로젝트 '일하는 밥퍼'가 올해... 대회 결과 도 노인복지과 '충북도 일하는 밥퍼' 사례가 최우수상을 차지했다. 도는 어르신들의 자발적인...,2025-09-03 19:09:00
사회,"경남 성인문해학습자 10명 ""글 배워 시 쓰고 상까지""",모두 수상하는 성과를 올렸다. 3일 진흥원에 따르면 2025년 대한민국 문해의 달을 맞아 교육부 주최... 모두 수상했다. 경남인재평생교육진흥원은 이번 성과를 기념하기 위해 오는 10월 17일 창원컨벤션센터에서 열리는...,2025-09-03 19:26:00
사회,"영암군, '공공서비스디자인 우수과제 성과 공유대회''에서 대통령상 수...","대통령상을 수상했다고 밝혔다. 영암군의 YANA 프로젝트는 서면·대면 심사, 온라인 국민투표, 현장 발표를... 대통령상을 수상한 영암군은 '모두에게 힘이 되는 따뜻한 돌봄, 야나(YANA, You Are Not Alone) 프로젝트'를 과제로...",2025-09-03 17:04:00
사회,"중랑구, 서울시 재난의료 교육·훈련 경진대회 ‘대상·우수상’··· 3...","우수상(서울시장상)을 수상했다고 3일 밝혔다. 이번 경진대회는 서울시 25개 자치구 보건소 신속대응반이 모두 참여한 가운데, 재난 현장 대응 역량을 점검하고 다수 사상자 발생 상황에 신속하고 체계적으로 대응할 수...",2025-09-03 19:38:00
사회,"거제몽돌학당, 성인문해교육 시화전서 8명 수상 쾌거","특히 이번 수상은 단순한 성과를 넘어 평생학습과 문해교육의 중요성을 일깨우며, 지역 어르신들이 자신의... 각각 수상했다. 엽서쓰기 부문에서는 김경자 씨가 국가평생교육진흥원장상인 '글꽃상', 박덕수·이말선...",2025-09-03 19:56:00
사회,"노찬용 영산대 이사장, 제27회 부산 여성상 수상",학교법인 성심학원(와이즈유 영산대) 노찬용 이사장이 '2025년 제27회 부산여성상' 수상자로 선정됐다.... 최종 수상자로 노찬용 이사장 등을 선정했다. 노찬용 이사장은 일과 가정을 조화롭게 양립하며 교육 분야에서...,2025-09-03 19:56:00
사회,"김경아 삼성에피스 사장, 고용노동부 장관 표창 수상…“직업능력개발...","고용노동부 주관 '2025년 직업능력개발 유공 포상' 장관상 수상 글로벌 역량, 리더십, 직무 전문성 강화 교육 문화 구축 공로 인정  삼성바이오에피스는 김경아 사장이 '2025년 직업능력개발 유공 포상'의 사업주 부문 수상자...",2025-09-03 21:26:00
사회,"세계일보 ‘매니페스토, 내일을 바꾸는 약속’, 인터넷선거보도상 수상...","부문 수상작으로 선정했다고 밝혔다. 지난 4월부터 6월까지 8차례에 걸쳐 연재된 이 보도는 제대로 관리되지 않고 있는 선거 공약의 중요성을 일깨우고, 역대 대선 공약을 전수 조사한 후 인공지능을 활용해 분석하는 등...",2025-09-03 21:52:00
사회,동원과기대 창업동아리 국제대회 수상,동원과학기술대학교(총장 장인성) 창업동아리가 일본 오사카에서 열린 '2025학년도 초광역 글로벌 창업노마드 아이디어 경진대회'에서 경남창조경제혁신센터 대표이사상(최우수상)을 받았다. /이현희 기자,2025-09-03 22:26:00
사회,"안양시, 경기도 적극 행정 우수사례로 '우수상' 수상","안양시는 3일 인재육성재단의 독창적인 장학 제도 운영으로 ‘2025년 경기도 적극 행정 우수사례 경진대회’에서 공공기관 부문 우수상을 수상했다고 밝혔다. 이번 상을 포함, 안양시는 2022년부터 4년 연속으로 경기도...",2025-09-03 16:40:00
사회,강원자살예방센터·강원문화재단 '109합창단' 보건복지부장관 표창,보건복지부장관 표창'을 받는다. 109합창단은 강원도자살예방센터와 강원문화재단이 업무협약을 체결해... 표창 시상은 오는 10일 보건복지부와 한국생명존중희망재단에서 개최하는 세계자살예방의날 기념식에서...,2025-09-03 00:08:00
사회,"파주시, 공공서비스디자인 우수과제 행안부 장관상 수상",경기 파주시는 '2025 공공서비스디자인 성과공유대회'에서 3년 연속 우수과제로 선정돼 행정안전부 장관상을 수상했다고 3일 밝혔다. 이 대회는 행정안전부가 주관하고 한국디자인진흥원이 주최했다. 이번 수상작 '다(多)...,2025-09-03 14:44:00
사회,'뮤즈스튜디오' 와디즈 2025 베스트 올라운더 수상,"상을 수상했다고 밝혔다. 뮤즈스튜디오는 다년간 축적된 상세페이지 제작 노하우와 소비자 구매 심리... 뮤즈스튜디오 관계자는 ""베스트 올라운더 수상은 저희와 함께한 수많은 창업자들과 브랜드들이 꿈을 현실로...",2025-09-03 16:20:00
사회,고성군민상 수상자 올해는 나올까?,"지난 2016~2018년, 2021년에 이어 최근 2년 동안 수상자가 나오지 않은 가운데 올해는 주인공이 탄생할지... 고성군은 이달 중 심사위원회를 거쳐 수상자를 선정하고, 10월 2일 개최 예정인 2025년 고성군민의날 기념식에서...",2025-09-03 15:48:00
IT과학,"청호나이스, ‘빌트인 정수기 블리스’ 굿디자인상",블리스는 지난 2월 IF 디자인상 수상에 이어 재차 디자인 경쟁력을 인정받게 됐다. 사용자 편의성을 높이기 위해 두 가지 방식의 취수 기능이 적용됐다. 상단 터치디스플레이와 전면 푸시버튼을 통해 다양한 상황에서도...,2025-09-03 16:23:00
IT과학,"포시에스, 중소기술마켓 ‘최우수상’…전자계약 서비스 인정",대한민국 전자문서 플랫폼 1호기업 포시에스는 지난 2일 클라우드 전자계약 서비스 ‘이폼사인’으로 정부 주관 중소기업기술마켓 우수기술 경진대회에서 최우수상을 수상했다고 3일 밝혔다. 이 행사는 기술마켓에...,2025-09-03 16:54:00
IT과학,"유일로보틱스, 산업통상자원부 장관 표창 수상",유일로보틱스 로봇 자동화 전문기업 유일로보틱스가 산업통상자원부가 주관하는 '2025년도 산업 디지털 전환 및 인공지능 활용 촉진 유공자 포상'에서 단체 부문 장관 표창을 수상했다. 이번 포상은 산업 현장에서...,2025-09-03 12:30:00
IT과학,"케이메디허브 황동환 연구원, 아동운동과학기술연구회 표창",(사)아동운동과학기술연구회 표창을 받았다. 케이메디허브 제공 케이메디허브 첨단의료기기개발지원센터 황동환 연구원이 아동 운동발달 기술개발 공로를 인정받아 (사)아동운동과학기술연구회 표창을 받았다. 황동환...,2025-09-03 21:44:00
IT과학,정구환 강원대 교수 한국진공학회 보호진공과학상 수상,"보호진공과학상을 수상했다. '보호진공과학상'은 한국진공학회 초대 회장인 보호(甫豪) 박동수 박사의 학술... 거두어 수상의 영예를 안았다. 정구환 교수는 ""이번 수상은 그동안 연구 성과를 함께 만들어 온...",2025-09-03 00:08:00
IT과학,"KAIST 정재웅 교수, ‘이달의 과학기술인상’ 수상",과학기술정보통신부(장관 배경훈)와 한국연구재단(이사장 홍원화)은 9월 ‘이달의 과학기술인상’ 수상자로 KAIST 전기및전자공학부 정재웅 교수를 선정했다고 밝혔다. 정재웅 KAIST 전기및전자공학부 교수 ‘이달의...,2025-09-03 12:01:00
IT과학,"박홍민 핀다 대표, 산업부 장관상 수상...""금융산업 디지털 전환·AI 활용...","표창을 수상했다고 이날 밝혔다. 산업부는 3년 이상 국내 산업 디지털 전환 및 인공지능 활용 촉진을 선도해... 박홍민 핀다 공동대표는 ""이번 수상으로 그동안 금융 시장에서 혁신을 주도해 온 핀다만의 차별화된 기술과...",2025-09-03 18:20:00
생활문화,"[우리 이웃 이야기] 제18회 수원교구 창작성가제 최우수상 수상, ‘솔대...",친구들이 그런 하느님을 알고 그분께 돌아가길 바라는 마음을 담아 이 노래를 만들었습니다.” 8월 30일 열린 ‘제18회 수원교구 창작성가제’에서 <다시 주님께 돌아갈 이 노래>로 최우수상을 수상한 듀엣 ‘솔대 향기’의...,2025-09-03 09:00:00
생활문화,"칠곡군, 다문화가족 어울림 한마당 축제 성료","이어 모범 다문화가정 및 다문화가정 지원 유공자에 대한 표창이 진행됐으며, 개회식과 축하 퍼포먼스, 기념 촬영으로 화합의 의미를 더했다. 특히 ‘다양한 가족과 이웃이 함께 사랑을 실천하는 럭키칠곡’이라는...",2025-09-03 09:58:00
생활문화,"“우울증 전략, 과거 종결이 아닌 기억으로 안는 것”[2025 박인환상]",부문 수상작은 이재은씨의 ‘‘우울증의 전략’과 시인의 자기 표상 : 전향 전후 박인환 시의 미학적 전환에... 그는 수상소감에서 “시인이 겪은 일련의 문학적 전환 과정에 대해 예술가로 다시 일어서는 재생의 서사로...,2025-09-03 20:44:00
생활문화,"“홀로코스트 괴로움, 어디서 왔는지 풀고 싶었다”[2025 박인환상]",수상작은 장지애씨의 ‘실패의 윤리와 불완전함의 미학: <존 오브 인터레스트>의 비극적 감각’이다. 심사위원단은 “찬반이 엇갈리는 작품에 치열하게 자신만의 논리로 탄탄한 글을 세워냈다”고 평했다. 장씨는 수상소...,2025-09-03 20:44:00
생활문화,“우리에게 오늘 하루만 주어진다 해도 문학은 결코 사라지지 않으리”...,"2025 박인환상 시 부문 수상자로 <대지의 있는 힘>(문학동네)의 박철 시인이 뽑혔다. 시 심사위원단(위원장 허형만, 위원 고운기·나희덕·이상옥·이형권)은 수상작을 두고 “시편마다 이 시대의 인간성 상실과 생태 위기에...",2025-09-03 20:44:00
생활문화,[단독]논란의 ‘윤석열차’ 재등장…부천만화축제 역대 수상작 전시,역대 수상작 전시가 열린다. 만화영상진흥원 관계자는 “2021년부터 올해 2025년까지의 수상작이 전시될 예정이다. 지난 2022년 금상(경기도지사상)을 받은 ‘윤석열차’ 역시 포함된다”며 “논란 이후 2023년부터 2년간...,2025-09-03 09:22:00
생활문화,"정승환, ‘미스터 인터내셔널 코리아’ 서울문화예술대 모델과 베스트모...",베스트모델상 수상 지난 1일 서울 중구 장충동 남산 크레스트72에서 ‘2025 미스터 인터내셔널 코리아’ 대회가 열렸다. 대회에 참가한 정승환은 서울문화예술대학교 모델과 베스트모델상을 수상했다. 이번...,2025-09-03 10:22:00
생활문화,제24회 강원펜문학상 수상자에 현종길 시인,"강원펜문학상 수상자’로 선정됐다. 국제PEN한국본부 강원지역위원회(회장 선우미애)는 최근 심사위원회를 열고, 현 시인의 시집 ‘인피니트 스튜디오’에 수록된 ‘거미’ 외 4편을 수상작으로 최종 선정했다고 3일...",2025-09-03 15:23:00
생활문화,제4회 서귀포칠십리문학상 '막숙개 펫돌' 수상,"서귀포칠십리문학상 수상작으로 선정했다고 2일 밝혔다. 칠십리문학상은 6~7월 공모를 통해 최근 5년 내 서귀포를 주제로 한 시 작품 90편을 접수, 예심을 거쳐 본심에 오른 22편에 대한 최종 심사를 진행했다. 수상작...",2025-09-03 17:30:00
생활문화,제1회 석정수필문학상 수상자 이연희 수필가 선정,"제1회 수상자로 이연희 수필가를 선정했다. 석정수필문학상은 '청구 한 끝자락에 서서 고향의 들판을 노래한... 이연희 수필가는 ""부족한 저를 첫 수상자로 세워주신 데 한없는 영광과 함께 무거운 책임을 느낀다""며...",2025-09-03 19:06:00
