pred_label,title,description,postDate
사회,"은평구, '우수 장기요양요원' 표창 수여식 및 힐링데이 개최",서울 은평구(구청장 김미경)는 지난 9월 4일 시장 표창 2명을 포함한 우수 장기요양요원 27명을 대상으로 '표창 수여식 및 나에게 선물하는 작은 정원 테라리움 만들기 힐링데이'를 개최했다고 밝혔다. 장기요양기관...,2025-09-08 19:33:00
사회,"SmS 김병준 회장, 2025의료산업대상 대상 영예",의료관광산업 육성 유공 표창 기관에는 동아대병원 CAR T-세포치료센터(김성현 센터장)가 선정됐다. 2022년... 의료관광산업 육성 유공 표창 개인상은 고신대병원 서경원 기획조정실장이 받았다. 17년간 외국인환자의 외과...,2025-09-08 18:10:00
사회,"구미서 농업경영인 한마음대회…""농업인에 위로와 용기를""","행사에서는 유공자 표창, 농업 발전과 안전한 먹거리 생산을 다짐하는 결의문 낭독, 풍년을 기원하는 시루떡 절단 퍼포먼스 등이 이어졌다. 또 '일선정품 쌀', 멜론, 감자, 꿀 등 지역 농산물과 장류, 식혜, 요거트...",2025-09-08 16:46:00
사회,"충청북도, 고향사랑기부제 최우수상 수상으로 주목",충청북도가 행정안전부 주관 ‘제2회 고향사랑기부제 우수사례 경진대회’에서 최우수상을 수상하며 고향사랑기부제 활성화에 기여한 공로를 인정받았다고 8일 밝혔다. 이번 대회는 9월 4일 청주 오스코에서 열렸으며...,2025-09-08 09:08:00
사회,"부산진구, 2025 부산의료산업대상 특별상 수상",서면메디컬스트리트 의료관광협의회 대상 수상 부산 부산진구(구청장 김영욱)는 지난 5일 열린 ‘2025 부산국제의료관광컨벤션(BIMTC)’ 개막식에서 특별상 부산일보 사장상을 수상했다고 8일 밝혔다....,2025-09-08 09:02:00
사회,"글로벌 시장 뚫은 기술력…허니스트 곽기성 대표, 식약처장 표창 수상","식품의약품안전처장 표창을 수상했다. 5일 서울 강서구 마곡 코엑스에서 개최된 '2025 화장품의 날 기념식... 올해 기념식에서는 산업 발전 유공자 표창 외에도 K-뷰티 글로벌 진출 사례 소개, 국내외 트렌드 변화에...",2025-09-08 17:21:00
사회,"경주시보건소, 경북도 신속대응반 도상훈련 최우수상 수상",진병철 경주시보건소장(오른쪽 네 번째)과 직원들이 구미 새마을운동테마공원 다목적홀에서 최우수상 수상 후 기념촬영을 하고 있다. 경주시보건소가 지난 4일 구미 새마을운동테마공원에서 열린 '2025년 경상북도 시·군...,2025-09-08 09:38:00
사회,"계룡시 장애인 학습자 오완석 씨, 충남 문해 시화전 수상",(충청남도평생교육인재육성진흥원장상)을 수상했다고 밝혔다. 오 씨는 문해교육을 통해 처음으로 '엄마'라는 단어를 쓰며 느낀 감동을 담은 작품으로 수상의 영예를 안았다. 처음 쓴 사랑(오완석 作) / '2025년 충남...,2025-09-08 14:42:00
사회,"은평구, '자원순환의 날' 기념 유공자에 표창 수여",서울 은평구(구청장 김미경)는 제17회 자원순환의 날을 맞아 자원순환 분야에 기여한 유공자를 선정해 지난 9월 5일 표창 수여식을 개최했다고 밝혔다. 이날 행사에서 유공자 표창과 리사이클 강연·소품 제작 체험...,2025-09-08 19:18:00
사회,"최영순 영락노인전문요양원장, 대통령 표창 수상","대통령 표창을 받았다. 사회복지의 날은 1999년 국민기초생활보장제도 시행을 계기로 제정됐다. 매년... 이번 대통령 표창 또한 노인 인권과 존엄케어 확산, 종사자 복지 향상 등 사회복지 발전에 기여한 공적이 크게...",2025-09-08 14:38:00
사회,"한국폴리텍대학 춘천캠퍼스, 제16회 베스트 오브 챔프 플러스 우수기관...",우수기관상을 수상했다. 이날 성호준 산학협력단 지역산업맞춤형 인력양성사업팀장도 우수사례 전담자 부문 최우수상을 받는 영예를 안았다. ‘베스트 오브 챔프 플러스(BEST OF CHAMP+)’는 고용노동부와...,2025-09-08 18:46:00
사회,"아이디병원 오한진 센터장, '대한민국공헌대상' 국회보건복지위원장 표...",국회보건복지위원장 표창을 수상했다. 아이디병원은 오한진 엑소밸런스센터장이 8월 30일 국회의원회관 대회의실에서 열린 '제5회 대한민국 교육문화체육공헌대상'에서 국회보건복지위원장 표창을 수상했다고 밝혔다....,2025-09-08 08:26:00
사회,"홍천 세준애프앤비, 중기부 장관상 수상","중소기업벤처부장관상을 수상했다. 세준애프앤비는 2004년 설립 이후 스마트공장 구축, 사업화 지원 등 강원... 허장현 강원테크노파크 원장은 “이번 수상은 강원도 중소기업의 혁신 역량을 전국 무대에서 인정받은...",2025-09-08 18:24:00
사회,"창원시, 제7회 경상남도 주민자치 박람회 최우수상 등 수상",창원특례시는 지난 4일부터 5일까지 남해군 유배문학관 야외무대에서 개최된 '제7회 경상남도 주민자치 박람회'에 참가해 주민자치 우수사례와 동아리 경연 부문에서 최우수상과 우수상 등 총 5팀이 수상하는 성과를...,2025-09-08 18:20:00
사회,"정화섭 합천군 쌍책면 주민자치회장, ‘주민자치박람회 주민자치활성화...",합천군 쌍책면 주민자치회 정화섭 회장이 지난 4일 남해군 유배문학관에서 열린 ‘제7회 경상남도 주민자치박람회‘에서 주민자치활성화 유공 도지사 표창을 수상했다. 정화섭 회장은 2018년 3월부터 현재까지 약 7년간...,2025-09-08 08:30:00
사회,대한민국 전기안전대상…김성조 대표 등 유공자 정부포상,산업통상자원부는 8일 서울 세종대 컨벤션센터 광개토관에서 제28회 대한민국 전기안전대상을 열고 김성조 국제통신공업 대표이사 등 유공자 38명에 대해 정부 포상·표창을 수여했다고 밝혔다. 전기안전대상은 전기재해...,2025-09-08 09:24:00
사회,"국내 연구진, 아시아 척추학회 최우수 학술상 수상","학술상을 수상했다. 강동경희대병원은 신경외과 조대진·배성수 교수 연구팀이 지난 4일부터... 수상 논문 'Distal Junctional Failure After Fusion Stopping at L5 in Patients With Adult Spinal Deformity: Incidence, Risk Factors...",2025-09-08 17:44:00
사회,김광섭 경남교총 회장 '대한민국 진심 교육대상' 수상,"대한민국 진심(眞心) 교육, 예술, 경영 대상' 시상식에서 '2025.대한민국 진심 교육대상'을 수상했다.... 대한민국 진심(眞心) 교육, 예술, 경영 대상' 시상식에서 김광섭 회장이 '2025.대한민국 진심 교육대상'을 수상했다고...",2025-09-08 17:41:00
사회,"부천시, 제26회 사회복지의 날 기념식 개최...유공자 45명 표창","이날 기념식에서는 유공자 45명에게 표창이 수여됐다. 이천배 심곡1동 지역사회보장협의체 위원장이 자원봉사와 기부활동 공로로 보건복지부 장관상을 받았으며, 이 외에도 부천시장상 20명, 부천시의회 의장상 10명...",2025-09-08 10:12:00
사회,[2025 전기안전대상 대통령표창] 하춘섭 인천국제공항공사 처장,'2025 대한민국 전기안전대상'에서 대통령표창을 받은 하춘섭 인천국제공항공사 처장은 인천국제공항 내 대규모 전력설비의 체계적인 전기안전관리로 2000년 2월 1일부터 올해 4월까지 25년 넘는 시간 동안 무중단...,2025-09-08 07:00:00
사회,[강원경제인대상 수상기업]대기업과 협업 폭발적 성장…끊임없는 혁신...,제19회 강원경제인대상 특별상을 수상한 현대C&E㈜(대표이사:원우림)은 양구 하리친환경농공단지에 위치해... ■강원특별자치도 제2회 강원 청년 대상 수상자 선정=원우림 대표는 최근 강원특별자치도 제2회 강원 청년...,2025-09-08 23:07:00
사회,"성주중앙초, 전국태권도대회 준우승·우수지도자상","동시에 수상했다고 밝혔다. 대회에서 남초3학년 류경담, 남초4학년 전태민, 남초6학년 전현규가 금메달을, 여초중학년 원채윤과 여초고학년 이예림이 은메달, 남초5학년 손준혁이 동메달을 각각 획득했다. 성주중앙초는...",2025-09-08 21:24:00
사회,2025년 강원특별자치도 자살 예방의 날 기념식 표창 수상,"기관 표창을, 양구군정신건강복지센터 자살 예방팀장 김희숙 씨가 개인 표창을 각 각 수상했다고 밝혔다.특히, 도주요 사업인 ‘생명지킴이 사례관리 활동 지원’에서 우수한 평가를 받았으며, 강원특별자치도 내 18개 시...",2025-09-08 04:20:00
사회,"광주 서구, 음식물류 폐기물 관리 ‘국무총리상’",표창을 수상했다고 밝혔다. 이번 평가는 전국 228개 기초자치단체를 대상으로 실시됐으며 시·도별 우수... 김이강 서구청장은 “이번 수상은 주민들의 성숙한 참여 의식과 체계적인 정책 추진이 함께 이뤄낸 결과다”며...,2025-09-08 20:54:00
사회,"엄승열 전 영월군의회 의장, ‘자랑스러운 인물대상’ 수상…지역사회...",인물대상'을 수상했다. 올해로 11회를 맞이한 '자랑스러운인물대상'은 사회 각 분야에서 국가와 사회 발전을 위해 책밍과 사명을 다하는 리더에게 수여하는 상이다. 이번 수상은 평소 투철한 국가관으로 나라사랑 운동에...,2025-09-08 20:04:00
사회,"교육부, 재외동포 어린이 한국어 그림일기 대회 수상작 전시","대회 수상작. 임마루 어린이의 내 인생 최고의 떨림, 그리고 멋진 트로피.(교육부 제공) 교육부와 국제한국어교육재단은 8일부터 26일까지 '재외동포 어린이 한국어 그림일기 대회'(이하 그림일기 대회) 수상작 전시회를...",2025-09-08 19:50:00
사회,[2025 전기안전대상 대통령표창] 이재문 에스비이엔디 대표,"'2025 대한민국 전기안전대상'에서 대통령표창을 받은 이재문 에스비이엔디 대표는 지난 1995년부터 기업을... 이러한 공로를 인정받아 이 대표는 지난 2022년 경기도지사 표창, 2023년 산업통상자원부장관 표창, 국회...",2025-09-08 07:00:00
사회,[2025 전기안전대상 대통령표창] 부산도시공사(단체),부산도시공사는 안전한 주거환경 조성을 통한 전기안전 확산과 감성적 주거복지 실현에 힘쓴 공로로 '2025 대한민국 전기안전대상'에서 대통령표창을 수상했다. 부산도시공사는 지방공기업으로는 처음으로...,2025-09-08 07:00:00
사회,[2025 전기안전대상 대통령표창] 김철환 성균관대학교 교수,"대통령표창을 수상했다. 제1, 2기 전기안전위원장을 맡아 수고한 김철환 교수는 전기설비검사기준(KESC) 제·개정 및 산업계 보급·확산을 주도한 인물이다. 각계 이해당사자가 참여하는 전기안전위원회의...",2025-09-08 07:00:00
사회,"김병준 SMS의료관광협의회장, '부산의료산업대상' 수상","수상했다. 부산의료산업대상은 부산 의료 및 관광산업 발전에 기여한 기관 또는 단체에 수여하는 상으로, SMS 협의회는 지난 수년간 부산 의료관광의 발전을 위한 노력과 활발한 활동 성과가 높은 평가를 받아 수상의...",2025-09-08 17:22:00
사회,"디카본, 4차 산업혁명 우수기업 산업부 장관상",인정받아 수상의 영예를 안았다. 디카본은 한국언론인협회와 국회 지속가능 성장을 위한 실천포럼이 공동 주최하는 ‘2025 4차 산업혁명 우수기업’ 시상식에서 산업통상부 장관상을 수상했다고 4일 밝혔다. ‘2025...,2025-09-08 16:10:00
사회,"고창군, 고향사랑기부제 행정안전부 장관 기관표창","8일 고창군에 따르면 행정안전부 장관 기관표창도 받았으며, 특별교부세 등 인센티브도 주어질 예정이다. 경진대회에는 전국 지자체 중 고창군을 포함해 8개 지자체가 참여했고, 현장 발표를 거쳐 현장평가단...",2025-09-08 11:52:00
사회,"성심학원 노찬용 이사장, 제27회 부산여성상 수상",학교법인 성심학원(와이즈유 영산대학교) 노찬용 이사장이 ‘2025년 제27회 부산여성상’을 수상했다. 노... 최고상인 '봉황장'을 수상하며 지역 중등교육의 질적 향상에 기여했다. 고등교육 분야에서는...,2025-09-08 16:19:00
사회,"올라인뷰티샵, 2025 대한민국 고객선호브랜드 대상 수상","경기도 광주에 위치한 '올라인뷰티샵'이 2025 대한민국 고객선호브랜드 대상을 수상했다. 한국 원위너... 대상을 수상한 것. '올라인뷰티샵' 관계자는 ""이번 2025 대한민국 고객선호브랜드 대상을 수상하게 되어 대단히...",2025-09-08 16:08:00
사회,"산청군, 고향사랑기부제 우수사례 경진대회 '우수'","군은 제도 홍보와 모금, 차별화된 답례품 구성, 지역맞춤형 기금사업 추진에서 높은 평가를 받으며 기관표창과 함께 특별교부세 등 인센티브를 확보했다. 지난 4일 충북 청주시에서 열린 본선에서 산청군은...",2025-09-08 12:24:00
사회,"성북구 ‘마음돌보미’, 14년 헌신 빛났다…시 자살예방센터장상 수상",구는 이 같은 14년간의 헌신이 높이 평가돼 이번 수상으로 이어졌다고 설명했다. 이날 기념식에선 시장상 자살예방 유공자 7명이 선정되기도 했다. 구 자살예방센터 박수진 부센터장이 수상자 명단에 이름을 올렸다. 박...,2025-09-08 15:24:00
사회,"부여군, ‘18회 치매 극복의 날’ 기념식·걷기 행사 성황",치매극복의날 기념식은 △치매관리사업 유공자 표창 △홍보영상 상영 △치매 환자 작품 전시가 진행돼 지역사회의 치매 극복 노력을 공유했다. 특히 1.1km 걷기 행사 참가자들은 ‘걷기’로 치매 예방과 건강의 중요성을...,2025-09-08 12:54:00
사회,"경기도의회 김재훈 의원, 제36회 전국사회복지대회 ‘공로상’ 수상","공로상을 수상했다. 사회복지의 날은 국민의 사회복지에 대한 이해를 높이고 사회복지종사자를 격려하기... 김 의원은 경기도의회를 대표해 전국 시·도 의원 가운데 유일하게 수상자로 선정됐다는데, ▲자립준비청년...",2025-09-08 16:36:00
사회,"김해 한우농가, 경남한우경진대회 2개 부문 장려상 수상",장려상 수상    김해시는 지난 4일 함양군 함양산청축협 가축경매시장에서 열린 ‘2025년 경남도 한우경진대회’에서 김해 2개 한우농가가 고급육 생산 부문과 품평회 부문 각각 장려상을 수상했다고 8일 밝혔다. 수상자는...,2025-09-08 17:08:00
사회,구례 지역사회보장협의체 ‘복지 증진’ 대통령상 수상,구례군 지역사회보장 대표협의체가 지역사회 복지 증진에 기여한 공로를 인정받아 대통령 표창을 받았습니다. 2018년 설립된 협의체는 26명의 위원이 활동하면서 복지사각지대 발굴과 지역 자원 연계 그리고 특화사업...,2025-09-08 16:58:00
사회,용인시 자원순환 유공 국무총리 단체 표창 받아,"©열린뉴스통신ONA  용인시(시장 이상일)는 지난 5일 2025년 자원순환 유공 국무총리 단체 표창을 받았다고 8일 밝혔다. 시는 지난 3월 환경부, 삼성물산 리조트부문과 협약을 맺고, 에버랜드 27개 매장과 캐리비안베이 12개...",2025-09-08 10:36:00
사회,"브이티, 화장품의 날 행사서 중소벤처기업부 장관 표창","장관 표창을 수상했다고 8일 밝혔다. 사진=시장경제DB 최근 국내는 물론, 세계 시장에 리들샷 열풍을 만들며... 장관 표창을 수상했다고 8일 밝혔다. 화장품의 날 기념행사는 지난 4월 1일 화장품법 개정으로 매년 9월 7일이...",2025-09-08 11:30:00
사회,"소방청 ‘재외국민 119응급의료상담서비스’, 정부혁신 ‘세계 최초’ ...","올해 수상 사례는 세계 최초 1건, 국내 최초 3건, 국내 최고 4건으로, 소방청 ‘재외국민 119응급의료상담서비스’는 세계 최초 분야에 선정되어 중앙행정기관 가운데 유일 수상기관이다. 특히 세계 최초 분야 인증을...",2025-09-08 16:48:00
사회,[오산소식]제26회 사회복지의 날 기념행사…유공표창 등,"기념식은 사회복지 증진에 기여한 유공자 표창과 연세대학교 심리학과 이동귀 교수의 '관계에 지친 당신을 위한 대화'를 주제로 한 특강 순으로 이뤄졌다. ◇오산시, 아동학대예방 캠페인 개최 경기 오산시는 시청...",2025-09-08 13:55:00
사회,"대구 달서구, 음식물 폐기물 관리 ‘전국 1위’… 대통령 표창",대구 달서구는 제17회 자원순환의 날을 맞아 환경부가 주최하는 '2025년 음식물류 폐기물 관리 지자체 성과평가'에서 전국 1위로 선정돼 대통령 표창을 받았다고 8일 밝혔다. 전국 229개 지자체가 참여한 이번 평가에서...,2025-09-08 11:11:00
사회,"울산시청 앞 버스 승강장, 공공디자인 대상서 공예디자인진흥원장상 수...",울산시는 시청 앞 지능형 버스 승강장이 ‘2025대한민국 공공디자인 대상’에서 한국공예·디자인문화진흥원 원장상을 받았다고 8일 밝혔다. 문화체육관광부와 한국공예·디자인문화진흥원이 주관하는 공공디자인...,2025-09-08 16:42:00
사회,[동정] 영동군수,▲ 정영철 영동군수 ▲정영철 영동군수는 9일 오후 1시 30분 군청 군수실에서 2025년 이웃사랑 유공자에 대해 표창장을 수여한다.,2025-09-08 11:14:00
IT과학,"삼성전자, IFA 2025서 최고 혁신상 포함 26개 수상작 대거 공개","혁신상을 수상했다고 지난 6일 밝혔다. 삼성전자 영상디스플레이 부문에서는 '더 프리미어5', '마이크로... '마이크로 RGB TV'는 초미세 RGB LED 백라이트로 깊은 명암과 섬세한 이미지를 구현해 두 부문에서 수상했고...",2025-09-08 10:16:00
IT과학,"삼성전자, IFA 2025 혁신상 대거 수상",혁신상'을 수상했다고 밝혔다. 삼성전자 영상디스플레이 제품 중에서는 ▲더 프리미어5 프로젝터... (Honoree)을 수상하며 총 11개의 상을 수상했다. 특히 홈 엔터테인먼트 부문에서 최고 혁신상을 받은 '더...,2025-09-08 16:46:00
