pred_label,title,description,postDate
사회,[동정] 오성환 당진시장,△ 오성환 당진시장= 3일 오전 10시 당진실내체육관에서 열리는 '2025년 새마을지도자 수련대회'에 참석해 축사 및 표창을 한다.,2025-09-02 14:18:00
사회,주광덕 남양주시장 '두레울 사회적협동조합 창립 10주년 기념행사' 참석...,"지난 1일 주광덕 남양주시장(오른쪽 네 번째)이 '두레울 사회적협동조합 창립 10주년 기념행사'에서 표창... 기관 표창을 수여했다. 김학영 조합 이사장은 ""두레울 사회적협동조합은 2015년 2월 창립 후 같은 해 7월 장애인...",2025-09-02 14:26:00
사회,"㈜라인건설 위우량 소장, 수원시장·경기도의회 의장 표창 동시 수상","▲ ㈜라인건설 위우량 소장, 수원시장·경기도의회 의장 표창 동시 수상 [사진=손병욱기자] (주)라인건설 위우량 소장이 이재준 수원시장과 김진경 경기도의회 의장으로부터 동시에 표창을 받은 사실이 뒤늦게 알려지며...",2025-09-02 15:38:00
사회,"'구이면민의 날' 개최, 1300명 참석…군수상 등 10명 수상","문화공연과 체험부스, 주민 참여 프로그램, 민속체육경기 등도 진행됐다. 기념식에서는 군수상, 군의장상, 국회의원상, 면민의상 등 총 10명이 지역발전에 기여한 공로로 수상했다.",2025-09-02 14:43:00
사회,"관악구, 사회복지의 날 기념 음악회",유공자에 표창도 ▲ 박준희 구청장(앞줄 가운데)이 사회복지의 날 기념음악회 참가자들과 기념촬영을 하고... 1부 기념식에서는 지역내 사회복지분야 유공자 표창이 진행됐다. 구는 사회복지 발전에 기여한 2개 단체와...,2025-09-02 16:10:00
사회,"광진구, 사회복지의 날 기념행사 개최",유공자 표창과 축하 공연 진행 사회복지의 날 기념 행사 [헤럴드경제=박종일 선임기자]광진구(구청장... 광진구는 사회복지 분야 곳곳에서 헌신하고 있는 사회복지 유공자에게 표창을 수여하고 현장의 이야기를 담은...,2025-09-02 16:20:00
사회,"[동정] 임명호 단국대 교수, 환경부장관 표창 수상",▲ 임명호 단국대학교 심리학과 교수(정신건강의학과 전문의)가 최근 어린이들의 환경성 질환 예방을 위한 국가 연구에 기여한 공로를 인정받아 환경부장관 표창을 받았다. 임 교수는 2007∼2020년 충청남도...,2025-09-02 16:34:00
사회,계명대 이윤석 교수 보건복지부 장관 표창,계명대는 행정학과 이윤석 교수가 보건복지부 산하 공공기관 경영평가단 단장으로서의 공로를 인정받아 보건복지부 장관 표창을 받았다고 이달 2일 밝혔다. 이 교수는 대통령직속 정책기획위원과...,2025-09-02 16:48:00
사회,화성특례시 ‘왕배푸른숲도서관’ 2025년 경기도 공공도서관 운영 평가...,3년 연속 우수도서관 선정 2023년 경기도 독서문화진흥 유공 기관 표창 ▲ 화성시립왕배푸른숲도서관 전경... 왕배푸른숲도서관은 앞서 지난 2023년 경기도 독서문화진흥 유공 기관 표창을 받기도 했다....,2025-09-02 16:56:00
사회,"부산 남구, '2025년 지방세 우수납세자' 표창 수여","부산시 남구는 지난 1일 '2025년 남구 지방세 우수납세자'에게 표창패를 수여했다고 2일 밝혔다. 이번 선정은 '부산광역시 남구 우수납세자 예우 및 지원 조례'에 따라 최근 3년간 매년 개인은 200만 원, 법인은 1000만 원...",2025-09-02 17:52:00
사회,충남대 이상인 교수 대통령 표창 수상,"대통령 표창을 수상했다. 이 교수는 통계전문인력 양성, 국가승인통계 품질 향상을 위한 연구수행, 통계 관련... 이 교수는 “이번 대통령 표창은 함께 해준 연구자와 관계자분들이 계셨기에 가능한 일이다”라며...",2025-09-02 15:57:00
사회,"세종시, 공공서비스디자인 '행안부장관상'",수상한 정책은 탄소중립 실천 방안을 마련하기 위해 기획한 '지구한테 잘해 주는 하루' 캠페인이다. 시는... 개인컵으로 음료 구매시 100～500원을 할인받는 '용기낸 카페' 캠페인으로 행안부 장관상을 수상한 바 있다.,2025-09-02 14:16:00
사회,남동발전 국가품질혁신경진대회 대통령상,"(6개)을 수상하며 품질개선 활동의 우수성을 입증했다. 국가품질혁신경진대회는 산업현장에서 원가 절감과... 강기윤 사장은 ""이번 수상은 창의적 사고와 도전정신이 바탕이 된 지속적인 품질개선 활동이 결실을 맺은...",2025-09-02 19:14:00
사회,"EBS 이지현 PD, '서울시 성평등상 대상' 수상","대상 수상자인 이 PD는 딩동댕 유치원 최초의 성교육 특집 방송을 기획·제작하고, 지구 영웅 번개맨 등에서 성 고정관념을 깨는 캐릭터를 선보여 어린이들에게 평등한 시각 형성에 기여한 공로를 인정받았다. 최우수상...",2025-09-02 19:00:00
사회,"아산시, '2025 데이터 혁신 경진대회' 대상 수상","［동양일보 서경석 기자］ 아산시(시장 오세현)가 최근 열린, 2025년 '공간을 넘어, 국민과 함께하는 데이터 혁신 경진대회'에서 공공부문 최우수상에 이어 대상(국토교통부 장관상)을 수상했다. 국토지리정보원과...",2025-09-02 19:29:00
사회,"에스알, 공공서비스디자인 행정안전부 장관상 수상",에스알(SR)은 '고속철도 SRT 서비스를 리디자인과제가 2025년 공공서비스디자인 우수과제에 선정돼 성과공유대회에서 행정안전부 장관상을 수상했다고 2일 밝혔다. 이번 수상은 행안부가 주관하고 한국디자인진흥원이...,2025-09-02 18:54:00
사회,한림대 언어청각학부 이승진 교수 제11회 언어치료인의 날 보건복지부장...,"표창을 수상했다고 이달 2일 밝혔다. 보건복지부는 '언어치료인의 날' 을 맞아 의사소통장애인의 언어재활을... 최초로 '예송학술상'을 수상하기도 했다. 이승진 교수는""이번 수상은 언어재활사의 전문성과 사회적 가치를...",2025-09-02 18:10:00
사회,"노찬용 성심학원 이사장, 부산여성상 수상자 선정","학교법인 성심학원(와이즈유 영산대학교) 노찬용(사진) 이사장이 ‘2025년 제27회 부산여성상’ 수상자로 선정됐다. 1999년 이후 올해로 27회째를 맞이하는 ‘부산여성상’은 여성의 권익증진, 지역발전에 이바지한...",2025-09-02 19:36:00
사회,광주경찰청 ‘공공서비스디자인대회’ 국무총리상,광주경찰청은 지난 1일 행정안전부 주관 공공서비스디자인 성과공유대회에서 국무총리상을 수상했다.... 김영근 광주경찰청장 직무대리는 “이번 수상은 보이스피싱에 가장 취약한 60대 이상을 지켜내는 환경 설계가...,2025-09-02 19:44:00
사회,"이노션, '현대차와 함께한 밤낚시 캠페인' 부산국제광고제 최고상 수상","수상했다고 2일 밝혔다. 이노션은 부산국제광고제에서 그랑프리 1개, 골드 2개, 실버 3개, 브론즈 3개, 크리스탈 5개 등 총 14개 본상을 받았다고 말했다. 이노션에 따르면 올해 부산국제광고제 PR 부문 그랑프리를 수상한...",2025-09-02 23:00:00
사회,"남부발전, 국가품질혁신경진대회 대통령상 금상 3개 등 총 9개 수상",대통령상을 수상했다고 밝혔다. 이는 지난해에 이어 2년 연속으로 대통령상 9관왕을 달성한 값진 성과다.... 금상을 수상하는 쾌거를 이뤘다. 이번 성과는 발전 현장의 크고 작은 문제를 해결하기 위해 전사적으로...,2025-09-02 22:54:00
사회,"구로구, 치매 예방부터 실종 대응까지…보건복지부 장관상 수상",- 보건간호사 우수사례 발표대회서 서울 자치구 중 유일 금상 수상 - 치매 예방·실종 대응 ‘G(지)브로... 장관상)을 수상했다. 이번 대회는 대한간호협회 보건간호사회가 주최해 전국 지자체 보건간호사들이 참여한...,2025-09-02 22:48:00
사회,"UPA, 공공서비스디자인 성과공유대회 '국무총리상'",수상했다. 사진제공=UPA 울산항만공사(UPA)의 공공서비스디자인 과제인 '커넥팅 더 로컬(Connecting the Local)'이 지난 1일 정부세종청사에서 열린 '2025년 공공서비스디자인 성과공유대회'에서 국무총리상(금상)을 수상했...,2025-09-02 22:10:00
사회,정신영 저널리즘 학술상에 윤석민·배진아 교수,"윤석민(왼쪽), 배진아 관훈클럽정신영기금은 제2회 정신영 저널리즘 학술상 수상작으로 윤석민 서울대 언론정보학과 교수와 배진아 공주대 영상학과 교수의 공저 ‘저널리즘 연구 1(뉴스의 생산)’과 ‘저널리즘 연구 2...",2025-09-02 22:04:00
사회,안산대 라키비움관 2025 대학도서관 학술정보 공유 ․ 유통 기여도 종합...,이 성과에 따라 하영옥 라키비움관장은 지난 8월 27일 연세대학교 백양누리관에서 열린 제22회 전국 대학도서관대회 시상식에 참석해 '한국교육학술정보원장상'을 수상했다. 교육부가 주최하고 한국교육학술정보원이...,2025-09-02 20:36:00
사회,"롯데웰푸드, 대한적십자사 회원유공장 ‘최고명예대장’ 수상",롯데웰푸드가 대한적십자로부터 회원유공장 ‘최고명예대장’을 수상했다고 2일 밝혔다. 롯데웰푸드... 롯데웰푸드는 2024년 ‘최고명예장’ 수상에 이어 2025년 가장 높은 ‘최고명예대장’ 수상에 이르기까지 2년...,2025-09-02 20:34:00
사회,"울산항만공사, 공공서비스디자인 성과대회 '국무총리상' 수상",(금상)을 수상했다. 이번 대회는 행정안전부와 한국디자인진흥원이 공동 주최한 가운데 전국... 울산항만공사의 과제는 그중에서도 정책의 실효성과 현장 적용 가능성에서 높은 평가를 받아 수상의 영예를 안았다....,2025-09-02 20:28:00
사회,"EBS '딩동댕 유치원', 서울시 성평등 대상 수상","(단체)이 수상의 영예를 안았다. 올해는 최우수상으로 (사)함께하는 아버지들 사무총장으로 활동하며 성평등한 돌봄문화 조성에 기여한 이금재 맘스커리어 대표, 성평등한 공동체 형성과 여성의 사회참여 확대에...",2025-09-02 15:42:00
사회,"세종시, 3년 연속 공공서비스디자인 행안부 장관상 수상","세종특별자치시가 행정안전부 주관 '2025년 공공서비스디자인 성과공유대회'에서 3년 연속 장관상을 수상하... 장관상을 수상했다. '지구한테 잘해 주는 하루'는 환경 보호를 거창한 실천이 아닌, 누구나 일상에서 쉽게...",2025-09-02 16:07:00
사회,"오산시, 제24회 보건간호사 우수사례 보건복지부장관상 수상",금상을 수상했다. 이번 수상은 '복지의 현장에 건강을 입히다'라는 주제로 오산시 신장1동 행정복지센터가 추진한 '찾아가는 보건복지팀'의 건강돌봄 사례가 전국적인...,2025-09-02 16:36:00
사회,"인천시 동구, 3일 사회복지의 날 기념행사 개최…유공자 18명 표창","유공자 표창, 기념사와 축사, 복지선언문 낭독, 양재진 정신건강의학과 전문의의 힐링강연으로 이어진다. 동구는 특히 올해 기념식에서 지역 복지 발전에 헌신해 온 민간 사회복지인 18명에게 유공 표창을 수여한다....",2025-09-02 09:44:00
사회,"경북교육청, 업무개선 경감 우수사례 제안자·유공자 표창",유공자 표창 수여식'을 열었다. 경북교육청은 교직원의 행정업무 부담을 줄이고 학교업무 정상화를... 함께 표창을 받았다. 선정된 우수 과제들은 경북교육청 학교지원종합자료실 '업무개선 우수사례' 코너(https://www....,2025-09-02 09:38:00
사회,"심평원, ‘통계의 날’ 행사서 대통령상 수상…통계 접근성 향상 공로 ...",건강보험심사평가원은 ‘제31회 통계의 날’ 기념식에서 기관 부문 최고상인 ‘대통령상’을 수상했다고 2일 밝혔다. 심평원은 보건의료 분야 통계 생산과 통계 인프라 확충 등 국가 통계 발전에 기여한 노력을...,2025-09-02 16:46:00
사회,"구로구, 서울시 재난의료 교육·훈련 경진대회서 최우수상",서울 구로구가 최근 ‘2025 서울특별시 재난의료 교육ㆍ훈련 경진대회’에서 도상훈련 분야 최우수상을 수상했다. 사진은 장인홍 구청장(가운데)과 구 관계자들이 수상을 기념하며 사진 촬영을 하는 모습. (사진...,2025-09-02 16:52:00
사회,"프로브랜드 남현 CEO, 서울시의회 의장 표창 수상","표창을 수상했다. 이번 표창은 서울시가 문화, 창업, 사회공헌 등 다양한 분야에서의 공적을 인정해... 표창을 수상한 바 있다. 이날 표창은 서울특별시의회 최호정 의장이 직접 수여했으며, 남현 CEO는 청년 창업 및...",2025-09-02 15:38:00
사회,"하남시, 공공서비스디자인 우수사례 행안부 장관상 수상",장관상을 수상(하남시 제공) 하남시(시장 이현재)가 행정안전부가 주최한 2025년 공공서비스디자인 우수과제 성과공유대회에서 우수사례로 선정돼 행정안전부 장관상을 수상했다고 2일 밝혔다 시는 2023년...,2025-09-02 15:24:00
사회,"EBS, 2025 한국방송대상 작품상 4개 부문 수상","EBS(사장 김유열)가 2025 한국방송대상에서 작품상 4개 부문, 개인상 4개 부문의 수상작(자)을 배출했다.... 작품상을 수상했다. 또, 개인상 4개 부문에서도 수상자를 배출했다. △ 유쾌하며 깊이 있는 과학 이야기 <취미는...",2025-09-02 15:24:00
사회,"강북구, ‘서울시 재난의료 교육·훈련 경진대회’ 우수상 수상",서울 강북구(구청장 이순희)는 지난 8월28일 서울시청에서 열린 ‘2025 서울시 재난의료 교육·훈련 경진대회’에서 종합훈련 부문 우수상(서울특별시장상)을 수상했다고 밝혔다. 서울시와 서울응급의료지원센터가 공동...,2025-09-02 15:23:00
사회,"[위클리오늘] 경북교육청, 상반기 업무개선·경감 유공자 표창","유공자 표창 수여식'을 개최했다. 올해 상반기에는 총 162건(본청 102건, 직속기관 16건, 교육지원청 44건)의... 교육감 표창을 받았다. 선정된 최우수 및 우수 과제는 경북교육청 학교지원종합자료실 홈페이지 내 '업무개선...",2025-09-02 09:30:00
사회,"복잡한 정비사업 한눈에 본다...부천시 통합 정보서비스, 행안부 장관상",정비사업 통합 정보서비스 구축' 과제로 행정안전부장관상을 수상했다. 이번 대회는 전국 중앙·지방행정기관이 추진한 서비스디자인 과제 가운데 우수 사례를 선정해 시상하는 자리다. 시는 복잡하고 분산돼 있던...,2025-09-02 17:13:00
IT과학,"특구재단, 창립 20주년 기념식서 '딥테크 2030 비전' 제시","기념식은 과학기술정보통신부 장관 표창 등 유공자 포상식과 창립 20주년 기념 영상 상영, '딥테크 2030 비전' 발표 및 선언문 낭독 순으로 진행됐다. 이날 발표한 '딥테크 2030 비전'은 향후 5년간 특구재단이 추진할 중기...",2025-09-02 14:43:00
IT과학,"‘제12회 대한민국 SW융합 해커톤 대회’ 부산 대표팀, 전 분야 수상 쾌...","부산광역시(시장 박형준)와 부산정보산업진흥원(원장 김태열, 이하 진흥원)은 과학기술정보통신부가 주최한 ‘제12회 대한민국 SW융합 해커톤 대회’에서 부산 대표 3개팀이 대상과 우수상을 수상하며 전분야(자유...",2025-09-02 13:44:00
IT과학,"강원대 배터리융합공학과 정구환 교수, 「제69회 한국진공학회 하계정기...","하계정기학술대회」에서 '보호진공과학상'을 수상했다. 배터리융합공학과 정구환 교수 '보호진공과학상'은... 거두어 수상의 영예를 안았다. 정구환 교수는 ""이번 수상은 그동안 연구 성과를 함께 만들어 온...",2025-09-02 20:20:00
IT과학,"[사이언스] 얇은 원반, 두꺼운 원반, 놀라운 은하","은하를 넘어 은하단, 우주 전체에 맞먹는 거대한 로봇들이 결투를 벌이는데, 은하를 마치 표창처럼 던지는 장면이 나온다. 그 장면에서 은하는 아예 종잇장처럼 얇은 원반으로 묘사되는데 심지어 은하가 다른 은하에...",2025-09-02 16:08:00
IT과학,"인하대, 사회문제 해결 방안 발굴 AI 경진대회 부총리상 수상","교육부장관상을 수상했다. HUSS 인사이트는 인문사회 융합인재들이 사회문제 해결을 위한 혁신적 해결책을... 과정이 수상으로 이어졌다""며 ""인문사회적 문제의식과 기술적 해결책이 결합될 때 사회문제를 더...",2025-09-02 09:14:00
IT과학,"K-MEDI hub 황동환 연구원, 아동 운동발달 기술개발 공로 표창","22일 ㈔아동운동과학기술연구회 표창을 수상했다.황동환 연구원은 영상 기반 AI 분석을 통해 이른둥이... 한편, K-MEDI hub는 이번 표창을 계기로 아동 운동발달 및 건강관리 기술 고도화를 위한 연구를 지속하고, 관련...",2025-09-02 20:52:00
IT과학,[KPCA쇼 2025]반도체 기판·패키징 기술 발전 기여 5명 산업부 장관상,"심규현 삼성전기 상무는 반도체 패키징 기판의 미세화 요소 기술을 선제적으로 개발, 국내 인쇄회로기판(PCB) 성장 동력을 확보하고 해외 수출 확대에 기여한 노력을 인정받아 수상했다. 임철홍 코리아써키트 전무는...",2025-09-02 16:01:00
IT과학,"나무소프트, 보안 SW 제품으로 과학기술 분야 최고 권위의 장영실상 수...","장영실상을 수상했다. 장영실상은 과학기술정보통신부가 주최하고 한국산업기술진흥협회가 주관하는 국내 최고의 산업기술상으로, 혁신적이고 실용성이 입증된 기술 제품에 수여된다. 이번 수상은 그동안...",2025-09-02 15:02:00
생활문화,"윤지영 작가 『나의 별로 가는 길』, 제12회 매원수필문학상 수상 영예","매원수필문학상 수상작으로 선정됐다고 밝혔다. 매원수필문학상은 한국 수필 문학의 거목 매원 박연구... 윤지영 작가는 수상 소감 '문학상 소유설'에서 매원 박연구 선생의 수필 '꽃나무 소유설'의 영감을 받아 ""이번에...",2025-09-02 09:20:00
생활문화,"대구 관천초 오케스트라단, '제49회 대한민국관악경연대회' 3년 연속 최...",대구 관천초 오케스트라단이 지난달 15일 경기도 여주시 세종국악당에서 열린 '제49회 대한민국관악경연대회'에서 3년 연속으로 특별부 최우수상을 수상했다. 대한민국관악경연대회는 한국관악협회(K.B.A)가 주최한...,2025-09-02 16:41:00
생활문화,여성 작가 4인의 '비가시화된 세계'…《올해의 작가상 2025》,'올해의 작가상 2025' 최종 수상자는 전시 기간 중 국내외 심사위원들과 작품에 관한 공개 대화 및 2차... 최종 수상 작가는 '2025 올해의 작가'로 선정되고 후원금 1천만 원을 추가 지원받는다. 또한 4인(팀) 후원작가 및...,2025-09-02 17:26:00
생활문화,제45회 대한민국 영남서예대전 초대작가상에 박재갑·최영자 씨,"제45회 대한민국 영남서예대전 초대작가상 수상자로 박재갑, 최영자 씨가 선정됐다. 우수작가상은 김지영... 등을 수상했다. 초대작가상 시상식은 9월 7일 오후 2시 경북도청 동락관 2전시실에서 열리며, 초대작가 작품...",2025-09-02 12:50:00
